YEAR	GRID_NAME	SATELLITE	BLACK LIST	USETILEMASK	SATELLITE_COMMENT
2020	SG-19-X-B	L8		true	
2021	SG-19-X-B	L8		true	
2022	SG-19-X-B	L8		true	
2023	SG-19-X-B	L9		true	
2024	SG-19-X-B	L9		true	
2025	SG-19-X-B	L9		true	
1996	SG-19-V-C	L5		true	
1997	SG-19-V-C	L5		true	
1998	SG-19-V-C	L5		true	
1999	SG-19-V-C	L5		true	
2000	SG-19-V-C	L5		true	
2001	SG-19-V-C	L7		true	
2002	SG-19-V-C	L7		true	
2003	SG-19-V-C	L7	LE07_001078_20030721,LE07_001078_20030806	true	
2004	SG-19-V-C	L7		true	
2005	SG-19-V-C	L7		true	
2006	SG-19-V-C	L7		true	
2007	SG-19-V-C	L7		true	
2008	SG-19-V-C	L7		true	
2009	SG-19-V-C	L7		true	
2010	SG-19-V-C	L7		true	
2011	SG-19-V-C	L7		true	
2012	SG-19-V-C	L7		true	satellite anterior (anómalo): 99/55
2013	SG-19-V-C	L8		true	
2014	SG-19-V-C	L8		true	
2015	SG-19-V-C	L8		true	
2016	SG-19-V-C	L8		true	
2017	SG-19-V-C	L8		true	
2018	SG-19-V-C	L8		true	
2019	SG-19-V-C	L8		true	
2020	SG-19-V-C	L8		true	
2021	SG-19-V-C	L8		true	
2022	SG-19-V-C	L8		true	
2023	SG-19-V-C	L9		true	
2024	SG-19-V-C	L9		true	
2025	SG-19-V-C	L9		true	
1996	SG-19-V-D	L5		true	
1997	SG-19-V-D	L5		true	
1998	SG-19-V-D	L5		true	
1999	SG-19-V-D	L5		true	
2000	SG-19-V-D	L7		true	
2001	SG-19-V-D	L7		true	
2002	SG-19-V-D	L5		true	
2003	SG-19-V-D	L5		true	
2004	SG-19-V-D	L7		true	
2005	SG-19-V-D	L7		true	
2006	SG-19-V-D	L7		true	
2007	SG-19-V-D	L7		true	
2008	SG-19-V-D	L7		true	
2009	SG-19-V-D	L7		true	
2010	SG-19-V-D	L7		true	
2011	SG-19-V-D	L7		true	
2012	SG-19-V-D	L7		true	satellite anterior (anómalo): 99/55
2013	SG-19-V-D	L8		true	
2014	SG-19-V-D	L8		true	
2015	SG-19-V-D	L8		true	
2016	SG-19-V-D	L8		true	
2017	SG-19-V-D	L8		true	
2018	SG-19-V-D	L8		true	
2019	SG-19-V-D	L8		true	
2020	SG-19-V-D	L8		true	
2021	SG-19-V-D	L8		true	
2022	SG-19-V-D	L8		true	
2023	SG-19-V-D	L9		true	
2024	SG-19-V-D	L9		true	
2025	SG-19-V-D	L9		true	
1996	SG-19-X-C	L5		true	
1997	SG-19-X-C	L5		true	
1998	SG-19-X-C	L5		true	
1999	SG-19-X-C	L5		true	
2000	SG-19-X-C	L7		true	
2001	SG-19-X-C	L7		true	
2002	SG-19-X-C	L5		true	
2003	SG-19-X-C	L7		true	
2004	SG-19-X-C	L7		true	
2005	SG-19-X-C	L7		true	
2006	SG-19-X-C	L7		true	
2007	SG-19-X-C	L7		true	
2008	SG-19-X-C	L7		true	
2009	SG-19-X-C	L7		true	
2010	SG-19-X-C	L7		true	
2011	SG-19-X-C	L7		true	
2012	SG-19-X-C	L7		true	
2013	SG-19-X-C	L8		true	
2014	SG-19-X-C	L8		true	
2015	SG-19-X-C	L8		true	
2016	SG-19-X-C	L8		true	
2017	SG-19-X-C	L8		true	
2018	SG-19-X-C	L8		true	
2019	SG-19-X-C	L8		true	
2020	SG-19-X-C	L8		true	
2021	SG-19-X-C	L8		true	
2022	SG-19-X-C	L8		true	
2023	SG-19-X-C	L9		true	
2024	SG-19-X-C	L9		true	
2025	SG-19-X-C	L9		true	
1996	SG-19-Y-A	L5		true	
1997	SG-19-Y-A	L5		true	
1998	SG-19-Y-A	L5		true	
1999	SG-19-Y-A	L7		true	
2000	SG-19-Y-A	L7		true	
2001	SG-19-Y-A	L5		true	
2002	SG-19-Y-A	L7		true	
2003	SG-19-Y-A	L7		true	
2004	SG-19-Y-A	L7		true	
2005	SG-19-Y-A	L7		true	
2006	SG-19-Y-A	L7		true	
2007	SG-19-Y-A	L7		true	
2008	SG-19-Y-A	L7		true	
2009	SG-19-Y-A	L7		true	
2010	SG-19-Y-A	L7		true	
2011	SG-19-Y-A	L7		true	
2012	SG-19-Y-A	L7		true	
2013	SG-19-Y-A	L8		true	
2014	SG-19-Y-A	L8		true	
2015	SG-19-Y-A	L8		true	
2016	SG-19-Y-A	L8		true	
2017	SG-19-Y-A	L8		true	
2018	SG-19-Y-A	L8		true	
2019	SG-19-Y-A	L8		true	
2020	SG-19-Y-A	L8		true	
2021	SG-19-Y-A	L8		true	
2022	SG-19-Y-A	L8		true	
2023	SG-19-Y-A	L9		true	
2024	SG-19-Y-A	L9		true	
2025	SG-19-Y-A	L8		true	
1996	SG-19-Y-B	L5		true	
1997	SG-19-Y-B	L5		true	
1998	SG-19-Y-B	L5		true	
1999	SG-19-Y-B	L5		true	
2000	SG-19-Y-B	L5		true	
2001	SG-19-Y-B	L7		true	
2002	SG-19-Y-B	L7		true	
2003	SG-19-Y-B	L5		true	
2004	SG-19-Y-B	L7		true	
2005	SG-19-Y-B	L7		true	
2006	SG-19-Y-B	L5		true	Cambiar L7 por L5
2007	SG-19-Y-B	L7		true	
2008	SG-19-Y-B	L7		true	
2009	SG-19-Y-B	L7		true	
2010	SG-19-Y-B	L7		true	
2011	SG-19-Y-B	L7		true	
2012	SG-19-Y-B	L7		true	
2013	SG-19-Y-B	L8		true	
2014	SG-19-Y-B	L8		true	
2015	SG-19-Y-B	L8		true	
2016	SG-19-Y-B	L8		true	
2017	SG-19-Y-B	L8		true	
2018	SG-19-Y-B	L8		true	
2019	SG-19-Y-B	L8		true	
2020	SG-19-Y-B	L8		true	
2021	SG-19-Y-B	L8		true	
2022	SG-19-Y-B	L8		true	
2023	SG-19-Y-B	L9		true	
2024	SG-19-Y-B	L9		true	
2025	SG-19-Y-B	L9		true	
1996	SH-19-V-A	L5		true	
1997	SH-19-V-A	L5		true	
1998	SH-19-V-A	L5	LT05_001080_19981003,LT05_001080_19980917,LT05_001080_19980816,LT05_001080_19980731,LT05_001080_19980715,LT05_001080_19980120,LT05_001079_19980917,LT05_001079_19980731,LT05_001079_19980120	true	
1999	SH-19-V-A	L5	LT05_001080_19991006,LT05_001080_19990718,LT05_001080_19990904	true	
2000	SH-19-V-A	L5		true	
2001	SH-19-V-A	L7	LE07_001079_20010325,LE07_001079_20010512,LE07_001079_20010613,LE07_001079_20010901,LE07_001079_20010917,LE07_001080_20010104,LE07_001080_20010512,LE07_001080_20010731,LE07_001080_20010816,LE07_001080_20010901,LE07_001080_20011003,LE07_001079_20010120,LE07_001080_20010426,LE07_001080_20010528,LE07_001080_20010613,LE07_001080_20010629	true	
2002	SH-19-V-A	L7		true	
2003	SH-19-V-A	L7	LE07_001079_20030518,LE07_001079_20030721,LE07_001080_20030518,LE07_001080_20030721	true	
2004	SH-19-V-A	L7		true	
2005	SH-19-V-A	L7		true	
2006	SH-19-V-A	L5	LT05_001080_20060619,LT05_001080_20060518,LT05_001080_20060502,LT05_001080_20060211	true	
2007	SH-19-V-A	L7		true	
2008	SH-19-V-A	L7		true	
2009	SH-19-V-A	L5	LT05_001080_20090526	true	
2010	SH-19-V-A	L7		true	
2011	SH-19-V-A	L7		true	
2012	SH-19-V-A	L7		true	
2013	SH-19-V-A	L8		true	
2014	SH-19-V-A	L8		true	
2015	SH-19-V-A	L8		true	
2016	SH-19-V-A	L8		true	
2017	SH-19-V-A	L8		true	
2018	SH-19-V-A	L8		true	
2019	SH-19-V-A	L8		true	
2020	SH-19-V-A	L8		true	
2021	SH-19-V-A	L8		true	
2022	SH-19-V-A	L8		true	
2023	SH-19-V-A	L9		true	
2024	SH-19-V-A	L8		true	
2025	SH-19-V-A	L9		true	
1996	SH-19-V-B	L5		true	
1997	SH-19-V-B	L5		true	
1998	SH-19-V-B	L5		true	
1999	SH-19-V-B	L5		true	
2000	SH-19-V-B	L7		true	
2001	SH-19-V-B	L7		true	
2002	SH-19-V-B	L7		true	
2003	SH-19-V-B	L7		true	
2004	SH-19-V-B	L7		true	
2005	SH-19-V-B	L7		true	
2006	SH-19-V-B	L7		true	
2007	SH-19-V-B	L7		true	
2008	SH-19-V-B	L7		true	
2009	SH-19-V-B	L7		true	
2010	SH-19-V-B	L7		true	
2011	SH-19-V-B	L7		true	
2012	SH-19-V-B	L7		true	
2013	SH-19-V-B	L8		true	
2014	SH-19-V-B	L8		true	
2015	SH-19-V-B	L8		true	
2016	SH-19-V-B	L8		true	
2017	SH-19-V-B	L8		true	
2018	SH-19-V-B	L8		true	
2019	SH-19-V-B	L8		true	
2020	SH-19-V-B	L8		true	
2021	SH-19-V-B	L8		true	
2022	SH-19-V-B	L8		true	
2023	SH-19-V-B	L9		true	
2024	SH-19-V-B	L9		true	
2025	SH-19-V-B	L9		true	
1996	SH-19-V-C	L5		true	
1997	SH-19-V-C	L5		true	
1998	SH-19-V-C	L5		true	
1999	SH-19-V-C	L5		true	
2000	SH-19-V-C	L5		true	
2001	SH-19-V-C	L7		true	
2002	SH-19-V-C	L7		true	
2003	SH-19-V-C	L7		true	
2004	SH-19-V-C	L7		true	
2005	SH-19-V-C	L7		true	
2006	SH-19-V-C	L7		true	
2007	SH-19-V-C	L7		true	
2008	SH-19-V-C	L7		true	
2009	SH-19-V-C	L7		true	
2010	SH-19-V-C	L7		true	
2011	SH-19-V-C	L7		true	
2012	SH-19-V-C	L7		true	
2013	SH-19-V-C	L8		true	
2014	SH-19-V-C	L8		true	
2015	SH-19-V-C	L8		true	
2016	SH-19-V-C	L8		true	
2017	SH-19-V-C	L8		true	
2018	SH-19-V-C	L8		true	
2019	SH-19-V-C	L8		true	
2020	SH-19-V-C	L8		true	
2021	SH-19-V-C	L8		true	
2022	SH-19-V-C	L8		true	
2023	SH-19-V-C	L9		true	
2024	SH-19-V-C	L9		true	
2025	SH-19-V-C	L9		true	
1996	SH-19-V-D	L5		true	
1997	SH-19-V-D	L5		true	
1998	SH-19-V-D	L5		true	
1999	SH-19-V-D	L5		true	
2000	SH-19-V-D	L7		true	
2001	SH-19-V-D	L7		true	
2002	SH-19-V-D	L7		true	
2003	SH-19-V-D	L7		true	
2004	SH-19-V-D	L7		true	
2005	SH-19-V-D	L7		true	
2006	SH-19-V-D	L7		true	
2007	SH-19-V-D	L7		true	
2008	SH-19-V-D	L7		true	
2009	SH-19-V-D	L7		true	
2010	SH-19-V-D	L7		true	
2011	SH-19-V-D	L7		true	
2012	SH-19-V-D	L7		true	
2013	SH-19-V-D	L8		true	
2014	SH-19-V-D	L8		true	
2015	SH-19-V-D	L8		true	
2016	SH-19-V-D	L8		true	
2017	SH-19-V-D	L8		true	
2018	SH-19-V-D	L8		true	
2019	SH-19-V-D	L8		true	
2020	SH-19-V-D	L8		true	
2021	SH-19-V-D	L8		true	
2022	SH-19-V-D	L8		true	
2023	SH-19-V-D	L9		true	
2024	SH-19-V-D	L9		true	
2025	SH-19-V-D	L9		true	
1996	SH-19-Y-A	L5		true	
1997	SH-19-Y-A	L5		true	
1998	SH-19-Y-A	L5		true	
1999	SH-19-Y-A	L5		true	
2000	SH-19-Y-A	L7		true	
2001	SH-19-Y-A	L7		true	
2002	SH-19-Y-A	L7		true	
2003	SH-19-Y-A	L7		true	
2004	SH-19-Y-A	L7		true	
2005	SH-19-Y-A	L7		true	
2006	SH-19-Y-A	L7		true	
2007	SH-19-Y-A	L7		true	
2008	SH-19-Y-A	L7		true	
2009	SH-19-Y-A	L7		true	
2010	SH-19-Y-A	L7		true	
2011	SH-19-Y-A	L7		true	
2012	SH-19-Y-A	L7		true	
2013	SH-19-Y-A	L8		true	
2014	SH-19-Y-A	L8		true	
2015	SH-19-Y-A	L8		true	
2016	SH-19-Y-A	L8		true	
2017	SH-19-Y-A	L8		true	
2018	SH-19-Y-A	L8		true	
2019	SH-19-Y-A	L8		true	
2020	SH-19-Y-A	L8		true	
2021	SH-19-Y-A	L8		true	
2022	SH-19-Y-A	L8		true	
2023	SH-19-Y-A	L9		true	
2024	SH-19-Y-A	L9		true	
2025	SH-19-Y-A	L9		true	
1996	SH-19-Y-B	L5		true	
1997	SH-19-Y-B	L5		true	
1998	SH-19-Y-B	L5		true	
1999	SH-19-Y-B	L5		true	
2000	SH-19-Y-B	L7		true	
2001	SH-19-Y-B	L7		true	
2002	SH-19-Y-B	L5		true	
2003	SH-19-Y-B	L7		true	
2004	SH-19-Y-B	L7		true	
2005	SH-19-Y-B	L7		true	
2006	SH-19-Y-B	L7		true	
2007	SH-19-Y-B	L7		true	
2008	SH-19-Y-B	L7		true	
2009	SH-19-Y-B	L7		true	
2010	SH-19-Y-B	L7		true	
2011	SH-19-Y-B	L7		true	
2012	SH-19-Y-B	L7		true	
2013	SH-19-Y-B	L8		true	
2014	SH-19-Y-B	L8		true	
2015	SH-19-Y-B	L8		true	
2016	SH-19-Y-B	L8		true	
2017	SH-19-Y-B	L8		true	
2018	SH-19-Y-B	L8		true	
2019	SH-19-Y-B	L8		true	
2020	SH-19-Y-B	L8		true	
2021	SH-19-Y-B	L8		true	
2022	SH-19-Y-B	L8		true	
2023	SH-19-Y-B	L9		true	
2024	SH-19-Y-B	L9		true	
2025	SH-19-Y-B	L9		true	
1996	SH-19-Y-C	L5		true	
1997	SH-19-Y-C	L5		true	
1998	SH-19-Y-C	L5		true	
1999	SH-19-Y-C	L5		true	
2000	SH-19-Y-C	L7		true	
2001	SH-19-Y-C	L7		true	
2002	SH-19-Y-C	L7		true	
2003	SH-19-Y-C	L7		true	
2004	SH-19-Y-C	L7		true	
2005	SH-19-Y-C	L7		true	
2006	SH-19-Y-C	L7		true	
2007	SH-19-Y-C	L7		true	
2008	SH-19-Y-C	L7		true	
2009	SH-19-Y-C	L7		true	satellite anterior (anómalo): 77
2010	SH-19-Y-C	L7		true	
2011	SH-19-Y-C	L5		true	
2012	SH-19-Y-C	L7		true	
2013	SH-19-Y-C	L8		true	
2014	SH-19-Y-C	L8		true	
2015	SH-19-Y-C	L8		true	
2016	SH-19-Y-C	L8		true	
2017	SH-19-Y-C	L8		true	
2018	SH-19-Y-C	L8		true	
2019	SH-19-Y-C	L8		true	
2020	SH-19-Y-C	L8		true	
2021	SH-19-Y-C	L8		true	
2022	SH-19-Y-C	L8		true	
2023	SH-19-Y-C	L9		true	
2024	SH-19-Y-C	L9		true	
2025	SH-19-Y-C	L9		true	
1996	SH-19-Y-D	L5		true	
1997	SH-19-Y-D	L5		true	
1998	SH-19-Y-D	L5		true	
1999	SH-19-Y-D	L5		true	
2000	SH-19-Y-D	L7		true	
2001	SH-19-Y-D	L7		true	
2002	SH-19-Y-D	L5		true	
2003	SH-19-Y-D	L7		true	
2004	SH-19-Y-D	L7		true	
2005	SH-19-Y-D	L7		true	
2006	SH-19-Y-D	L7		true	
2007	SH-19-Y-D	L7		true	
2008	SH-19-Y-D	L7		true	
2009	SH-19-Y-D	L7		true	
2010	SH-19-Y-D	L7		true	
2011	SH-19-Y-D	L7		true	
2012	SH-19-Y-D	L7		true	
2013	SH-19-Y-D	L8		true	
2014	SH-19-Y-D	L8		true	
2015	SH-19-Y-D	L8		true	
2016	SH-19-Y-D	L8		true	
2017	SH-19-Y-D	L8		true	
2018	SH-19-Y-D	L8		true	
2019	SH-19-Y-D	L8		true	
2020	SH-19-Y-D	L8		true	
2021	SH-19-Y-D	L8		true	
2022	SH-19-Y-D	L8		true	
2023	SH-19-Y-D	L9		true	
2024	SH-19-Y-D	L9		true	
2025	SH-19-Y-D	L9		true	
1996	SI-18-Z-B	L5		true	
1997	SI-18-Z-B	L5	LT05_233084_19971025,LT05_233084_19970822,LT05_233084_19970705	true	
1998	SI-18-Z-B	L5		true	
1999	SI-18-Z-B	L5		true	
2000	SI-18-Z-B	L7		true	
2001	SI-18-Z-B	L5		true	
2002	SI-18-Z-B	L5		true	
2003	SI-18-Z-B	L7		true	
2004	SI-18-Z-B	L7		true	
2005	SI-18-Z-B	L7		true	
2006	SI-18-Z-B	L7		true	
2007	SI-18-Z-B	L7		true	
2008	SI-18-Z-B	L7		true	
2009	SI-18-Z-B	L7	LE07_001084_20091212,LE07_001084_20091025,LE07_001084_20090116,LE07_001084_20090110	true	
2010	SI-18-Z-B	L7		true	
2011	SI-18-Z-B	L7		true	
2012	SI-18-Z-B	L7	LE07_001084_20121220,LE07_001084_20121001,LE07_001084_20120915,LE07_001084_20120510,LE07_001084_20120323,LE07_001084_20120103	true	
2013	SI-18-Z-B	L8		true	
2014	SI-18-Z-B	L8		true	
2015	SI-18-Z-B	L8		true	
2016	SI-18-Z-B	L8		true	
2017	SI-18-Z-B	L8		true	
2018	SI-18-Z-B	L8		true	
2019	SI-18-Z-B	L8		true	
2020	SI-18-Z-B	L8		true	
2021	SI-18-Z-B	L8		true	
2022	SI-18-Z-B	L8		true	
2023	SI-18-Z-B	L9		true	
2024	SI-18-Z-B	L9		true	
2025	SI-18-Z-B	L9		true	
1996	SI-19-Y-A	L5		true	
1997	SI-19-Y-A	L5	LT05_233084_19971025,LT05_233084_19970907,LT05_233084_19970822,LT05_233084_19970705,LT05_001084_19971117,LT05_001083_19970914,LT05_001083_19970712,LT05_001083_19970610	true	
1998	SI-19-Y-A	L5		true	
1999	SI-19-Y-A	L7		true	Cambiar L5 por L7
2000	SI-19-Y-A	L7		true	
2001	SI-19-Y-A	L7		true	
2002	SI-19-Y-A	L7		true	
2003	SI-19-Y-A	L7		true	
2004	SI-19-Y-A	L7		true	
2005	SI-19-Y-A	L7		true	
2006	SI-19-Y-A	L7		true	
2007	SI-19-Y-A	L7		true	
2008	SI-19-Y-A	L7		true	
2009	SI-19-Y-A	L7	LE07_233084_20090916,LE07_233084_20090730,LE07_233084_20090714,LE07_233084_20090612,LE07_233084_20090527,LE07_001083_20090822	true	
2010	SI-19-Y-A	L7		true	
2011	SI-19-Y-A	L7		true	
2012	SI-19-Y-A	L7		true	satellite anterior (anómalo): 99
2013	SI-19-Y-A	L8		true	
2014	SI-19-Y-A	L8		true	
2015	SI-19-Y-A	L8		true	
2016	SI-19-Y-A	L8		true	
2017	SI-19-Y-A	L8		true	
2018	SI-19-Y-A	L8		true	
2019	SI-19-Y-A	L8		true	
2020	SI-19-Y-A	L8		true	
2021	SI-19-Y-A	L8		true	
2022	SI-19-Y-A	L8		true	
2023	SI-19-Y-A	L8		true	
2024	SI-19-Y-A	L9		true	
2025	SI-19-Y-A	L9		true	
1996	SI-19-Y-B	L5		true	
1997	SI-19-Y-B	L5		true	
1998	SI-19-Y-B	L5		true	
1999	SI-19-Y-B	L5		true	
2000	SI-19-Y-B	L7		true	
2001	SI-19-Y-B	L5		true	
2002	SI-19-Y-B	L7		true	
2003	SI-19-Y-B	L7		true	
2004	SI-19-Y-B	L7		true	
2005	SI-19-Y-B	L7		true	
2006	SI-19-Y-B	L7		true	
2007	SI-19-Y-B	L7		true	
2008	SI-19-Y-B	L7		true	
2009	SI-19-Y-B	L7		true	
2010	SI-19-Y-B	L7		true	
2011	SI-19-Y-B	L7		true	
2012	SI-19-Y-B	L7		true	satellite anterior (anómalo): 99
2013	SI-19-Y-B	L8		true	
2014	SI-19-Y-B	L8		true	
2015	SI-19-Y-B	L8		true	
2016	SI-19-Y-B	L8		true	
2017	SI-19-Y-B	L8		true	
2018	SI-19-Y-B	L8		true	
2019	SI-19-Y-B	L8		true	
2020	SI-19-Y-B	L8		true	
2021	SI-19-Y-B	L8		true	
2022	SI-19-Y-B	L8		true	
2023	SI-19-Y-B	L9		true	
2024	SI-19-Y-B	L9		true	
2025	SI-19-Y-B	L9		true	
1996	SI-18-Z-D	L5		true	satellite anterior (anómalo): 55/77
1997	SI-18-Z-D	L5		true	
1998	SI-18-Z-D	L5	LT05_001085_19980917,LT05_233085_19980302,LT05_233085_19980505,LT05_233085_19980622,LT05_233085_19980708	true	
1999	SI-18-Z-D	L5		true	
2000	SI-18-Z-D	L7		true	
2001	SI-18-Z-D	L7		true	
2002	SI-18-Z-D	L7		true	
2003	SI-18-Z-D	L7		true	
2004	SI-18-Z-D	L7		true	
2005	SI-18-Z-D	L7		true	
2006	SI-18-Z-D	L7		true	
2007	SI-18-Z-D	L7		true	
2008	SI-18-Z-D	L7		true	
2009	SI-18-Z-D	L7		true	satellite anterior (anómalo): 55/77
2010	SI-18-Z-D	L7		true	
2011	SI-18-Z-D	L7		true	
2012	SI-18-Z-D	L7		true	satellite anterior (anómalo): 99
2013	SI-18-Z-D	L8		true	
2014	SI-18-Z-D	L8		true	
2015	SI-18-Z-D	L8		true	
2016	SI-18-Z-D	L8		true	
2017	SI-18-Z-D	L8		true	
2018	SI-18-Z-D	L8		true	
2019	SI-18-Z-D	L8		true	
2020	SI-18-Z-D	L8		true	
2021	SI-18-Z-D	L8		true	
2022	SI-18-Z-D	L8		true	
2023	SI-18-Z-D	L9		true	
2024	SI-18-Z-D	L9		true	
2025	SI-18-Z-D	L9		true	
1996	SI-19-Y-C	L5	LT05_233084_19960819,LT05_233084_19960616,LT05_232085_19960929,LT05_232085_19960913	true	
1997	SI-19-Y-C	L5	LT05_233084_19971025,LT05_233084_1997082,LT05_233084_19970705,LT05_232085_19971002,LT05_232085_19970628,LT05_233084_19970822,LT05_233084_19970806	true	
1998	SI-19-Y-C	L5	LT05_233085_19980708,LT05_233085_19980622,LT05_233085_19980505,LT05_233085_19980302,LT05_233084_19980809,LT05_233084_19980708,LT05_233084_19980622,LT05_233084_19980505	true	
1999	SI-19-Y-C	L5	LT05_232085_19990821,LT05_233084_19990711	true	
2000	SI-19-Y-C	L7		true	
2001	SI-19-Y-C	L5		true	
2002	SI-19-Y-C	L7		true	
2003	SI-19-Y-C	L7		true	
2004	SI-19-Y-C	L7		true	
2005	SI-19-Y-C	L7		true	
2006	SI-19-Y-C	L7		true	
2007	SI-19-Y-C	L7		true	
2008	SI-19-Y-C	L7		true	
2009	SI-19-Y-C	L7		true	
2010	SI-19-Y-C	L7		true	
2011	SI-19-Y-C	L5	LT05_232085_20110907,LT05_232085_20110923,LT05_232085_20111009,LT05_232085_20111025,LT05_232085_20111110	true	
2012	SI-19-Y-C	L7	LE07_233085_20121213,LE07_233085_20121026,LE07_233085_20120924,LE07_233085_20120908,LE07_233085_20120823,LE07_233085_20120722,LE07_233085_20120706,LE07_233085_20120604,LE07_233085_20120503,LE07_233084_20120924,LE07_233084_20120908,LE07_233084_20120503,LE07_233084_20120229,LE07_232085_20121222,LE07_232085_20120901,LE07_232085_20120816,LE07_232085_20120731,LE07_232085_20120715	true	
2013	SI-19-Y-C	L8		true	
2014	SI-19-Y-C	L8		true	
2015	SI-19-Y-C	L8		true	
2016	SI-19-Y-C	L8		true	
2017	SI-19-Y-C	L8		true	
2018	SI-19-Y-C	L8		true	
2019	SI-19-Y-C	L8		true	
2020	SI-19-Y-C	L8		true	
2021	SI-19-Y-C	L8		true	
2022	SI-19-Y-C	L8		true	
2023	SI-19-Y-C	L9		true	
2024	SI-19-Y-C	L9		true	
2025	SI-19-Y-C	L8		true	
1996	SI-19-Y-D	L5		true	
1997	SI-19-Y-D	L5	LT05_232084_19971119,LT05_232084_19971018,LT05_232084_19971002,LT05_232084_19970714,LT05_232084_19970119,LT05_231085_19970707	true	
1998	SI-19-Y-D	L5		true	
1999	SI-19-Y-D	L5		true	
2000	SI-19-Y-D	L7		true	
2001	SI-19-Y-D	L7		true	
2002	SI-19-Y-D	L7		true	
2003	SI-19-Y-D	L5		true	
2004	SI-19-Y-D	L7		true	
2005	SI-19-Y-D	L7		true	
2006	SI-19-Y-D	L7		true	
2007	SI-19-Y-D	L7		true	
2008	SI-19-Y-D	L7		true	
2009	SI-19-Y-D	L7		true	
2010	SI-19-Y-D	L7		true	
2011	SI-19-Y-D	L7		true	
2012	SI-19-Y-D	L7	LE07_232084_20120121,LE07_232084_20120206,LE07_232084_20120410,LE07_232084_20120629,LE07_232084_20120715	true	satellite anterior (anómalo): 99
2013	SI-19-Y-D	L8		true	
2014	SI-19-Y-D	L8		true	
2015	SI-19-Y-D	L8		true	
2016	SI-19-Y-D	L8		true	
2017	SI-19-Y-D	L8		true	
2018	SI-19-Y-D	L8		true	
2019	SI-19-Y-D	L8		true	
2020	SI-19-Y-D	L8		true	
2021	SI-19-Y-D	L8		true	
2022	SI-19-Y-D	L8		true	
2023	SI-19-Y-D	L9		true	
2024	SI-19-Y-D	L9		true	
2025	SI-19-Y-D	L9		true	
1996	SJ-18-X-B	L5		true	
1997	SJ-18-X-B	L5		true	satellite anterior (anómalo): 0
1998	SJ-18-X-B	L5	LT05_233086_19980708,LT05_233086_19980302,LT05_233085_19980708,LT05_233085_19980622,LT05_233085_19980505,LT05_233085_19980302,LT05_001086_19981003,LT05_001086_19980731,LT05_001086_19980221,LT05_001085_19981003,LT05_001085_19980613,LT05_001085_19980309	true	
1999	SJ-18-X-B	L5		true	
2000	SJ-18-X-B	L7		true	
2001	SJ-18-X-B	L7		true	
2002	SJ-18-X-B	L7		true	
2003	SJ-18-X-B	L5		true	
2004	SJ-18-X-B	L7		true	
2005	SJ-18-X-B	L7		true	
2006	SJ-18-X-B	L7		true	
2007	SJ-18-X-B	L7		true	
2008	SJ-18-X-B	L7		true	
2009	SJ-18-X-B	L7		true	
2010	SJ-18-X-B	L7		true	
2011	SJ-18-X-B	L7	LE07_233086_20111109,LE07_233086_20111024,LE07_233086_20111008,LE07_233086_20110922,LE07_233086_20110720,LE07_233086_20110704,LE07_233086_20110517,LE07_233086_20110210,LE07_233085_20111109,LE07_233085_20111024,LE07_233085_20111008,LE07_233085_20110922,LE07_233085_20110906,LE07_233085_20110720,LE07_233085_20110704,LE07_233085_20110517,LE07_233085_20110125,LE07_001086_20111218,LE07_001086_20111116,LE07_001086_20110929,LE07_001086_20110812,LE07_001086_20110625,LE07_001086_20110217,LE07_001086_20110116,LE07_001085_20111218,LE07_001085_20111202,LE07_001085_20111015,LE07_001085_20110929,LE07_001085_20110812,LE07_001085_20110625,LE07_001085_20110524,LE07_001085_20110422,LE07_001085_20110321,LE07_001085_20110217,LE07_001085_20110116	true	
2012	SJ-18-X-B	L7		true	satellite anterior (anómalo): 99
2013	SJ-18-X-B	L8		true	
2014	SJ-18-X-B	L8		true	
2015	SJ-18-X-B	L8		true	
2016	SJ-18-X-B	L8		true	
2017	SJ-18-X-B	L8		true	
2018	SJ-18-X-B	L8		true	
2019	SJ-18-X-B	L8		true	
2020	SJ-18-X-B	L8		true	
2021	SJ-18-X-B	L8		true	
2022	SJ-18-X-B	L8		true	
2023	SJ-18-X-B	L9		true	
2024	SJ-18-X-B	L9		true	
2025	SJ-18-X-B	L9		true	
1996	SJ-19-V-A	L5		true	
1997	SJ-19-V-A	L5		true	
1998	SJ-19-V-A	L5	LT05_233085_19980708,LT05_233085_19980622,LT05_233085_19980505,LT05_233085_19980302	true	
1999	SJ-19-V-A	L5		true	
2000	SJ-19-V-A	L7		true	
2001	SJ-19-V-A	L7		true	
2002	SJ-19-V-A	L7		true	
2003	SJ-19-V-A	L7		true	
2004	SJ-19-V-A	L7		true	
2005	SJ-19-V-A	L7		true	
2006	SJ-19-V-A	L7		true	
2007	SJ-19-V-A	L7		true	
2008	SJ-19-V-A	L7		true	
2009	SJ-19-V-A	L7		true	
2010	SJ-19-V-A	L7		true	
2011	SJ-19-V-A	L5	LT05_233086_20110322,LT05_233085_20110322,LT05_232085_20110211,LT05_233085_20110202	true	
2012	SJ-19-V-A	L7		true	satellite anterior (anómalo): 99
2013	SJ-19-V-A	L8		true	
2014	SJ-19-V-A	L8		true	
2015	SJ-19-V-A	L8		true	
2016	SJ-19-V-A	L8		true	
2017	SJ-19-V-A	L8		true	
2018	SJ-19-V-A	L8		true	
2019	SJ-19-V-A	L8		true	
